tx_id,visible_in_degree
162212181,1
162216027,1
162219402,1
162222279,1
162222354,1
162238164,1
162240786,0
162246891,1
162258255,0
162261433,1
162268433,1
162292443,1
162295800,0
162297052,1
162304333,0
162325281,1
162333485,1
162340256,1
162341820,0
162363269,1
162380110,1
162394962,1
162395844,0
162398711,1
162398712,1
162407497,1
162407745,1
162419259,1
162419947,1
162421082,1
162421885,1
162422865,1
162422871,1
162423197,1
162424040,1
162424189,1
162424200,1
162424215,1
162424247,1
162425095,1
162425208,1
162425608,1
162425737,1
162428632,1
162433043,0
162433827,1
162433829,1
162434060,1
162434525,1
162434531,1
162434599,1
162435482,1
162435501,1
162435684,1
162437289,1
162437519,1
162438032,1
162438319,1
162438330,1
162438860,0
162444905,1
162449771,1
162451117,1
162454779,1
162456611,1
162456799,1
162462202,0
162463212,1
162463392,1
162470639,1
162471261,1
162474618,1
162480129,0
162480523,1
162481229,0
162481447,1
162483424,1
162484454,1
162491137,1
162494061,1
162498555,1
162499673,1
162500528,1
162500985,1
162505613,1
162509035,1
162509638,1
162512478,1
162512634,1
162512690,1
162513769,1
162514393,1
162524423,2
162526027,1
162528020,1
162532398,1
162534417,0
162543603,1
162545666,1
162554577,0
162560526,1
162564691,1
162565746,1
162570194,1
162576296,2
162580133,1
162615477,0
162618544,1
162638095,1
162657778,1
162661922,1
162667491,0
162670543,1
162696671,1
162705607,1
162719977,0
162721834,1
162736356,1
162743998,2
162744085,1
162767583,1
162772792,1
162782309,1
162782687,0
162789184,0
162806499,1
162866584,1
162866611,1
162874727,1
162878551,1
162882199,0
162889619,0
162893680,1
162896859,0
162903286,0
162911540,0
162919566,1
162922029,0
162922808,1
162928306,1
162936930,1
162936931,1
162948186,1
162950647,0
162954028,1
162961446,1
162970612,1
162983680,0
163004178,0
163005943,1
163010789,0
163014236,1
163017849,1
163017850,1
163028684,1
163047206,4
163048339,1
163062949,1
163063464,1
163063970,1
163066012,1
163066219,1
163067274,1
163067772,1
163072257,1
163072508,0
163073035,2
163080990,1
163081070,1
163103975,0
163111740,0
163113838,2
163137955,1
163146312,1
163152695,0
163154757,0
163160150,1
163162081,1
163167673,1
163169624,1
163171773,1
163173241,1
163173953,0
163176914,1
163178977,1
163180855,2
163181801,1
163182170,1
163183018,0
163212362,3
163220740,1
163234354,1
163260370,1
163267183,1
163287839,1
163288081,1
163317402,1
163327892,1
163337312,0
163364020,1
163365378,1
163366673,1
163374580,0
163380949,1
163389503,0
163402984,1
163403633,1
163403634,1
163406178,0
163407407,1
163408067,1
163408169,1
163423843,0
163424625,1
163427085,0
163430190,1
163436845,1
163439253,0
163494078,0
163514264,1
163578044,6
163584152,0
163584264,0
163584271,0
163584288,0
163584296,1
163584298,1
163584321,0
163584338,0
163584342,0
163584347,1
163584351,0
163584358,1
163584360,0
163584363,0
163584366,1
163584370,0
163584371,0
163584741,0
163584758,1
163584762,0
163584880,1
163584884,0
163584885,1
163584891,1
163584893,1
163584909,1
163584913,1
163584923,0
163584948,0
163584951,0
163584968,0
163585024,0
163585030,1
163585034,0
163585083,0
163585085,0
163585196,1
163585207,0
163585212,0
163585217,1
163585218,1
163585224,0
163585233,0
163585269,0
163585330,1
163585333,1
163585334,1
163585337,1
163585355,0
163585377,1
163585489,1
163585494,0
163585499,0
163585504,3
163585508,0
163585639,0
163585648,1
163585653,1
163585655,1
163585663,0
163585669,0
163585677,0
163585781,0
163585800,0
163585805,0
163585815,1
163585824,0
163585941,0
163585943,1
163585945,1
163585954,1
163585967,1
163586066,1
163586069,1
163586071,1
163586072,1
163586078,1
163586089,0
163586097,0
163586106,1
163586117,1
163586119,1
163586124,1
163586130,1
163586150,0
163586160,1
163586165,1
163586167,1
163586169,1
163586382,1
163586393,1
163586398,1
163586406,1
163586417,1
163586423,1
163586426,1
163586429,1
163586432,1
163586435,0
163586440,0
163586443,0
163586446,0
163586458,0
163586466,0
163586480,0
163586489,1
163586492,0
163586982,0
163587098,1
163587099,0
163587333,0
163587567,0
163587574,0
163588105,1
163588106,0
163588110,0
163588426,0
163588435,0
163588479,0
163588513,0
163588561,0
163588565,0
163588569,0
163589260,0
163589307,0
163589353,1
163589357,0
163589686,1
163589773,0
163590006,0
163590029,0
163590240,0
163590901,0
163591148,0
163591389,0
163591591,0
163591605,0
163591610,1
163591617,0
163591618,1
163591620,0
163591634,0
163591637,0
163591644,0
163591792,0
163591800,1
163591857,0
163591872,1
163591877,0
163591899,1
163591905,0
163591907,1
163591909,1
163591911,1
163591915,0
163591917,0
163591925,0
163591929,1
163591931,0
163591934,1
163591937,0
163591939,0
163591979,0
163591989,1
163592176,0
163592236,0
163592241,0
163592438,0
163592447,1
163592451,0
163592456,1
163592460,0
163592464,0
163592533,1
163592537,0
163592539,1
163592544,0
163592545,1
163592724,0
163592728,0
163593267,1
163593268,0
163593975,1
163593980,0
163595008,0
163595299,0
163595740,0
163595946,0
163596070,1
163596071,0
163596464,0
163596638,0
163596671,13
163596674,0
163596675,0
163596677,0
163596678,0
163596679,0
163596680,0
163596681,0
163596682,0
163596683,0
163596684,0
163596685,0
163596693,0
163596732,0
163597286,1
163597291,0
163597294,1
163597329,0
163598103,1
163598108,0
163598118,1
163598122,0
163598123,1
163599343,0
163599349,0
163599645,0
163600142,1
163600375,0
163600376,1
163600380,1
163600381,0
163600646,1
163600647,0
163601219,0
163601730,0
163601735,0
163602570,0
163603166,0
163603438,1
163603440,0
163603447,0
163603455,1
163603465,1
163604528,1
163609028,1
163609032,0
163611871,0
163612845,0
163613192,0
163613271,0
163616196,0
163618708,1
163618979,0
163620145,1
163620418,0
163620819,1
163620822,0
163620916,1
163621140,1
163621148,1
163621152,1
163621153,1
163621517,1
163621792,1
163621796,1
163621810,1
163622199,1
163622207,1
163622456,1
163622460,1
163622803,1
163623028,1
163623055,1
163625017,2
163625022,0
163625023,0
163625033,0
163625036,0
163625308,1
163625311,0
163628528,1
163628608,0
163628615,0
163628898,1
163629178,1
163629181,1
163629182,1
163629326,1
163629331,1
163629344,1
163629395,1
163629829,1
163629834,1
163629848,1
163631009,0
163631011,0
163631012,0
163631013,0
163631014,0
163631015,0
163631017,0
163631018,0
163631019,0
163631020,0
163631021,0
163631022,0
163631023,0
163631024,1
163631025,1
163631027,0
163631028,1
163631029,1
163631030,0
163631031,0
163631032,0
163631034,0
163631036,0
163631037,0
163631039,0
163631040,0
163631041,0
163631042,0
163631044,0
163631045,0
163631047,0
163631048,0
163631049,1
163631050,0
163631096,1
163631099,0
163631100,1
163631104,0
163631129,1
163631323,0
163631413,0
163632168,0
163632487,1
163632984,0
163632995,0
163633048,0
163635936,0
163649277,1
163649282,2
163649284,1
163649290,1
163649314,1
163649317,1
163649352,3
163649354,0
163649356,0
163649357,1
163649359,0
163649364,0
163649644,1
163649658,2
163649660,0
163649661,1
163649677,1
163649679,2
163649805,2
163649807,1
163649809,1
163649810,1
163649811,1
163649814,1
163649829,5
163649913,0
163649915,0
163649916,0
163649917,0
163650062,0
163650091,1
163650151,1
163650155,13
163650318,1
163650320,0
163650323,1
163650328,1
163650377,1
163650379,1
163650382,1
163650387,1
163650389,1
163650398,1
163650401,1
163650408,1
163650411,1
163650413,1
163650415,1
163650578,7
163650587,0
163650589,1
163650591,1
163650592,3
163650646,1
163650973,1
163651142,0
163651192,1
163651194,1
163651196,1
163651202,1
163651223,1
163651262,2
163651266,1
163651595,1
163651600,1
163651605,1
163651608,1
163651610,1
163651655,1
163651932,1
163651938,1
163651941,1
163651947,1
163651952,1
163651955,0
163652126,1
163652361,1
163652365,2
163652465,1
163652468,1
163652487,1
163652621,1
163652623,1
163652625,0
163652627,1
163652629,0
163652640,1
163652652,1
163652653,0
163652662,1
163652664,1
163652672,1
163652675,1
163652677,1
163652680,1
163652692,0
163652707,1
163652748,0
163652751,1
163652913,0
163653023,1
163653024,0
163653035,1
163653037,0
163653040,2
163653043,0
163653044,1
163653048,2
163653144,1
163653145,2
163653147,0
163653260,1
163653262,0
163653264,2
163653265,1
163653266,1
163653268,2
163653270,1
163653273,1
163653275,0
163653379,1
163653381,1
163653384,1
163653388,1
163653389,0
163653396,1
163653398,1
163653402,1
163653413,0
163653499,1
163653500,0
163653502,1
163653503,1
163653521,1
163653523,0
163653536,1
163653538,0
163653539,1
163653542,0
163653543,1
163653546,1
163653554,1
163653557,1
163653560,1
163653572,0
163653618,1
163653803,1
163653909,0
163654208,1
163654214,0
163654217,1
163654225,1
163654229,1
163654342,2
163654346,2
163654347,1
163654351,1
163654352,1
163654494,0
163654533,64
163654535,0
163654536,0
163654538,0
163654539,0
163654540,0
163654543,1
163654545,1
163654548,0
163654549,0
163654550,0
163654551,1
163654552,0
163654553,0
163654639,0
163654640,1
163654642,1
163654643,1
163654646,1
163654648,1
163654650,0
163654651,0
163654652,0
163654653,0
163654655,0
163654658,0
163654660,0
163654661,0
163654662,0
163654663,1
163654664,1
163654667,0
163654669,0
163654670,1
163654671,0
163654672,1
163654673,0
163654674,0
163654675,0
163654676,0
163654677,1
163654678,0
163654679,0
163654680,1
163654683,1
163654684,0
163654685,1
163654686,0
163654687,0
163654688,0
163654690,0
163654691,0
163654804,0
163654806,0
163654807,0
163654808,1
163654809,0
163654810,0
163654811,0
163654812,0
163654813,1
163654814,0
163654816,0
163654817,0
163654827,1
163654828,1
163654832,1
163654834,0
163654842,1
163654860,0
163654905,1
163654909,0
163654911,1
163654915,1
163654921,0
163654958,0
163654963,0
163654968,1
163654969,0
163654972,1
163654973,0
163654976,0
163654980,1
163654998,1
163655001,1
163655003,0
163655004,0
163655017,0
163655083,1
163655085,1
163655087,0
163655095,0
163655099,1
163655108,1
163655131,0
163655139,0
163655146,1
163655150,0
163655156,1
163655254,0
163655425,1
163655428,1
163655429,0
163655535,0
163655544,1
163655547,1
163655550,1
163655576,1
163655580,1
163655582,1
163655901,1
163655902,1
163655904,1
163655914,1
163655916,0
163655918,1
163655967,0
163656124,0
163656129,0
163656150,1
163656365,1
163656384,1
163656417,0
163656742,0
163656773,8
163656781,0
163656782,0
163656783,0
163656784,2
163656787,0
163656789,0
163656791,0
163656813,1
163656817,0
163656819,1
163656824,1
163656845,1
163656848,1
163657173,1
163657206,1
163657324,1
163657331,1
163657343,1
163657487,1
163657726,1
163657730,1
163657757,1
163657761,1
163657763,1
163657766,1
163658888,1
163659132,1
163659135,1
163659455,0
163659792,0
163660041,1
163660043,1
163660046,1
163660881,1
163661413,1
163661416,1
163661697,1
163661939,1
163661960,1
163661961,1
163661962,1
163661973,1
163662246,1
163662250,1
163662253,1
163662271,1
163662273,0
163662276,0
163662545,1
163663101,1
163663104,0
163663135,0
163663140,1
163663145,1
163663435,1
163663438,1
163663439,1
163663670,1
163663682,1
163663743,1
163664296,1
163664299,1
163664301,1
163664303,1
163664541,1
163664566,1
163664747,1
163664750,1
163665821,1
163666105,1
163666394,1
163666397,1
163666413,1
163666426,1
163666430,1
163666433,1
163666458,1
163666638,1
163666641,1
163666646,1
163666652,1
163666656,1
163666977,1
163666979,1
163666980,1
163667081,1
163667084,1
163667088,1
163667090,1
163667091,1
163667244,1
163667259,1
163667266,1
163667268,1
163667273,1
163667278,1
163667307,1
163667312,1
163667314,1
163667318,1
163667324,1
163667623,1
163667978,1
163667986,1
163667989,1
163668107,1
163668136,1
163668284,1
163668288,1
163668293,1
163668297,1
163668300,1
163668306,1
163668317,1
163668325,1
163668520,1
163668557,1
163669408,0
163669416,0
163669681,2
163669686,0
163669687,0
163670571,37
163670715,1
163670717,2
163670718,0
163670719,0
163670720,1
163670721,14
163670722,1
163670725,1
163670727,0
163670730,1
163670734,0
163670735,0
163670736,1
163670737,0
163670739,1
163670740,0
163670742,0
163670743,0
163670744,0
163670746,1
163670747,0
163670749,0
163670750,1
163670751,0
163670752,1
163670753,29
163670754,28
163670755,0
163670756,0
163670761,0
163671498,1
163671671,1
163671702,1
163671931,1
163672188,1
163672190,1
163672196,1
163672198,1
163672471,1
163673261,0
163673271,2
163673316,2
163673317,1
163673319,2
163673320,1
163673579,2
163675069,1
163675072,1
163675073,1
163675084,1
163675090,1
163675092,1
163676037,0
163676322,3
163676351,1
163676352,0
163676353,0
163676593,2
163676867,1
163676870,1
163676890,1
163677143,1
163677648,1
163677652,1
163677658,1
163677663,1
163677682,1
163677686,0
163677944,1
163678494,1
163678499,1
163678514,1
163678530,1
163678726,1
163678943,1
163678950,1
163678953,1
163678997,1
163679001,1
163679585,2
163680347,1
163680370,1
163680377,1
163680381,1
163680382,0
163680641,1
163680706,0
163680708,1
163680715,1
163681357,1
163681360,1
163681364,1
163681370,0
163681635,1
163681641,0
163681643,1
163681982,1
163681988,1
163682358,1
163682368,0
163682675,0
163682682,1
163682688,1
163683002,1
163683043,1
163683045,1
163683404,1
163683422,11
163683424,1
163683426,0
163683427,0
163683428,1
163683429,1
163683431,0
163683432,0
163683433,1
163683434,0
163683436,1
163683437,1
163683441,0
163683471,0
163683938,1
163683981,0
163684540,1
163685236,1
163685442,1
163685458,5
163685460,0
163685461,1
163685462,1
163685465,0
163685469,0
163685495,0
163685501,0
163686831,0
163686853,4
163686855,1
163686858,1
163686859,1
163686861,0
163686871,2
163686905,1
163686906,0
163686908,1
163687127,1
163687130,1
163687205,17
163687209,1
163687210,1
163687214,0
163687216,0
163687219,0
163687220,0
163687221,1
163687222,1
163687227,1
163687228,1
163687229,1
163687232,1
163687233,1
163687239,1
163687248,1
163687281,1
163687288,1
163687291,0
163687292,1
163687301,1
163687309,1
163687316,1
163687317,1
163687322,0
163687584,1
163687685,1
163687919,0
163687920,1
163687924,2
163687941,1
163687945,1
163687949,1
163687957,1
163687960,1
163687968,1
163687973,1
163687995,1
163687999,0
163688004,1
163688012,1
163688501,1
163688503,0
163688505,1
163688509,1
163688728,0
163688735,1
163689241,0
163689243,0
163689937,1
163690252,0
163690262,1
163690519,0
163691027,0
163691247,1
163691250,0
163691257,1
163691262,0
163691266,1
163691272,0
163691273,0
163691551,0
163691580,1
163691588,0
163691877,1
163692149,1
163692155,0
163692156,1
163692159,5
163692160,1
163692163,1
163692451,1
163692459,1
163692464,0
163692769,1
163692776,1
163693155,1
163693477,0
163693560,0
163693724,0
163693737,0
163693743,0
163693756,0
163693766,0
163693770,0
163693780,0
163693788,0
163693796,0
163693802,0
163693807,0
163693811,0
163693818,0
163693834,0
163694190,0
163694193,0
163694197,0
163694204,0
163694210,0
163694214,0
163694218,0
163694254,0
163694258,0
163694279,0
163694297,0
163694303,0
163694312,0
163694323,0
163694328,0
163694335,0
163694339,0
163694346,0
163694356,0
163694362,0
163694364,0
163694366,0
163694371,0
163694471,10
163694475,0
163694476,0
163694477,0
163694478,0
163694483,0
163694484,1
163694907,0
163694918,2
163694920,0
163695103,0
163695404,0
163695439,0
163695462,0
163695830,1
163696161,0
163696166,0
163697222,0
163698781,0
163699174,0
163699182,0
163699506,0
163699515,0
163699534,1
163699539,1
163699545,0
163700185,0
163700213,0
163700219,0
163700258,1
163700259,0
163700261,0
163700265,1
163700463,1
163700471,1
163700473,1
163700478,1
163700489,1
163700490,1
163700491,1
163700497,1
163700501,1
163700506,1
163700509,1
163700516,1
163700810,1
163700819,1
163700826,1
163701108,0
163701124,1
163701129,0
163701142,1
163701489,1
163701496,1
163701500,1
163701620,1
163701804,1
163701817,1
163701821,4
163701824,1
163702159,1
163702431,1
163702754,1
163703130,0
163703135,1
163703139,1
163703148,1
163703434,1
163703448,0
163704002,0
163704026,1
163704239,2
163704245,0
163704247,0
163704479,0
163704565,1
163704764,0
163704788,0
163704789,1
163704791,1
163704797,1
163704800,1
163704809,2
163704813,1
163704814,0
163704815,0
163704820,1
163704823,1
163704845,1
163704849,0
163704864,0
163705062,0
163705069,0
163705085,1
163705374,0
163705409,0
163705416,0
163705420,1
163705424,0
163705572,0
163705580,1
163705583,1
163705584,1
163705588,0
163705606,2
163705611,0
163705613,0
163705625,1
163705630,0
163705634,0
163705639,1
163705642,1
163705646,1
163705650,1
163705658,1
163705671,0
163705889,0
163705914,0
163705924,1
163705928,0
163705932,0
163705936,0
163706206,0
163706212,1
163706231,1
163706233,0
163706239,0
163706246,0
163706376,0
163706389,0
163706397,0
163706417,0
163706420,0
163706425,0
163706433,0
163706440,0
163706446,0
163706450,1
163706453,1
163707047,0
163707051,0
163707240,0
163707248,0
163707251,0
163707465,0
163707470,0
163707478,0
163707645,0
163707708,0
163707712,0
163707720,0
163707731,0
163707746,0
163707754,0
163707755,0
163707809,0
163707815,0
163707821,0
163707823,0
163707825,0
163707830,0
163707834,0
163707837,0
163707845,0
163707849,0
163707927,0
163707933,0
163707939,0
163707943,0
163707957,2
163707965,2
163707967,2
163707970,0
163707980,1
163707984,1
163708046,0
163708047,0
163708054,1
163708162,0
163708173,0
163708179,0
163708185,3
163708411,1
163708417,2
163708420,1
163708422,1
163708425,3
163708429,0
163708431,1
163708439,1
163708442,1
163708457,0
163708761,0
163708765,1
163708768,1
163708780,1
163708781,0
163708782,1
163708783,1
163708804,1
163708828,1
163708851,0
163708854,1
163708860,0
163708862,0
163708871,0
163708888,4
163709050,0
163709296,0
163709365,1
163709367,1
163709376,0
163709462,1
163709468,1
163709471,0
163709725,1
163709728,0
163709729,0
163710140,0
163710146,0
163710822,1
163710827,0
163710829,1
163710833,1
163711158,0
163711162,1
163711168,0
163711539,6
163711541,0
163711545,1
163711546,0
163711547,0
163711548,0
163711856,1
163711859,0
163711866,0
163711882,1
163711885,1
163711887,1
163711891,1
163711898,1
163711901,1
163711902,1
163711906,1
163711912,0
163711925,0
163711931,0
163712096,1
163712238,1
163712243,1
163712250,1
163712254,1
163712262,1
163713646,0
163713823,0
163713840,0
163713842,0
163714117,1
163714122,1
163714124,0
163714169,0
163714174,0
163714177,1
163714196,0
163714277,0
163714645,0
163714867,0
163714907,2
163714912,1
163714914,1
163714926,0
163714948,0
163715071,0
163715137,0
163715557,1
163715559,0
163716035,1
163716038,1
163716475,0
163717069,0
163717073,0
163717300,0
163717332,0
163719190,1
163719191,1
163720183,1
163720270,1
163720276,1
163720373,1
163720682,1
163720688,1
163720698,1
163720706,1
163720718,1
163720719,1
163720722,1
163720724,1
163720727,1
163720732,1
163720786,0
163721262,1
163721266,1
163721269,0
163721533,3
163721537,0
163721539,2
163721544,4
163721548,1
163721551,1
163721553,0
163721569,0
163721571,1
163721605,0
163721728,1
163721730,1
163721740,1
163722284,1
163722294,2
163722296,0
163722625,1
163722632,1
163722634,1
163722640,1
163722649,1
163722651,1
163723110,1
163723112,1
163723114,0
163723163,1
163723172,1
163723362,1
163724380,0
163724390,0
163724636,0
163724848,1
163724858,0
163724865,0
163725619,0
163725633,0
163725955,0
163725991,0
163726157,0
163726295,0
163726299,1
163726301,1
163726429,0
163726483,0
163726557,0
163726579,0
163726695,1
163726699,1
163726970,0
163727160,0
163727789,0
163728100,0
163728151,0
163729332,0
163729573,1
163729578,0
163729613,0
163729812,0
163729898,0
163729917,0
163729979,0
163730238,0
163730475,0
163730616,0
163731090,0
163731094,0
163732076,1
163733131,4
163733137,1
163733138,1
163733372,1
163733667,0
163733966,0
163733981,0
163734005,13
163734010,0
163734013,0
163734015,0
163734016,0
163734018,0
163734020,0
163734021,0
163734022,0
163734026,0
163734076,8
163734081,1
163734082,0
163734084,0
163734085,0
163734086,0
163734088,0
163734089,0
163734090,0
163734262,1
163734386,1
163734390,0
163734651,1
163734658,1
163734913,1
163734922,1
163734928,1
163735068,0
163735171,1
163735402,1
163735631,1
163735891,1
163736467,1
163736476,1
163736482,1
163736486,1
163736496,1
163736507,1
163736510,1
163736928,1
163737221,1
163737228,1
163737235,1
163737241,1
163737459,1
163737466,1
163737471,1
163737476,1
163737480,1
163737483,1
163737488,1
163737561,0
163737573,1
163740425,1
163741220,1
163741276,0
163741657,0
163742254,0
163743252,0
163743281,1
163743352,1
163744113,0
163744127,0
163744129,2
163745038,0
163745042,0
163745884,1
163746034,1
163746038,1
163746374,0
163746606,1
163746860,1
163746865,0
163746885,0
163747162,0
163747718,0
163747828,0
163747881,0
163777094,1
163778500,1
163784570,1
163799914,0
163802020,0
163802941,9
163802946,0
163802948,0
163802950,0
163802951,0
163802952,0
163802953,0
163802964,43
163802981,1
163802988,0
163802993,0
163802997,0
163803008,1
163803044,0
163803052,0
163803062,0
163803266,2
163803267,0
163803270,0
163803275,3
163803277,0
163803278,0
163803281,1
163803296,0
163803590,1
163803798,2
163803799,1
163803800,2
163803832,1
163803836,1
163803838,1
163803844,1
163804064,1
163804070,1
163804072,1
163804077,1
163804078,1
163804108,1
163804110,1
163804112,1
163804113,1
163804154,83
163804155,1
163804156,0
163804159,0
163804160,1
163804166,0
163804169,1
163804172,0
163804174,0
163804175,1
163804176,1
163804180,0
163804182,0
163804184,0
163804185,0
163804188,0
163804191,0
163804194,0
163804195,1
163804196,0
163804197,0
163804199,0
163804205,1
163804211,0
163804215,1
163804219,1
163804228,0
163804238,1
163804242,0
163804423,1
163804428,1
163804664,9
163804665,1
163805240,1
163805242,1
163805781,1
163805783,2
163805787,2
163805791,2
163805794,1
163805795,0
163805799,1
163805804,1
163805968,1
163806006,7
163806007,0
163806008,0
163806010,1
163806252,1
163806255,1
163806274,1
163806278,1
163806292,1
163806297,1
163806299,1
163806306,1
163806313,1
163806317,1
163806318,1
163806321,1
163806330,1
163806336,1
163806340,1
163806344,1
163806348,1
163806515,1
163806529,1
163806533,1
163806544,1
163806553,1
163806556,1
163806782,0
163806787,1
163806795,1
163806804,1
163807090,1
163807102,1
163807949,1
163807959,2
163807960,1
163807961,1
163807962,1
163807964,1
163807966,2
163807968,1
163807970,1
163807974,2
163807977,2
163807979,0
163807985,2
163807987,1
163807989,1
163807990,2
163807993,1
163807994,0
163807997,2
163807999,1
163808001,0
163808003,2
163808006,2
163808008,2
163808011,1
163808012,1
163808014,2
163808017,0
163808019,1
163808022,1
163808034,1
163808132,1
163808143,1
163808146,1
163808147,1
163808151,1
163808152,1
163808166,1
163808167,0
163808172,1
163808845,1
163808847,0
163808900,2
163808903,4
163808917,1
163808988,1
163808990,1
163808992,1
163809013,31
163809084,0
163809087,0
163809088,0
163809259,0
163809262,1
163809263,0
163809264,1
163809271,1
163809278,0
163809279,2
163809510,0
163809512,0
163809515,0
163809517,0
163809520,1
163809528,1
163809534,1
163809694,1
163809695,1
163809798,1
163809801,1
163809802,1
163809952,2
163809957,0
163809958,1
163810123,1
163810129,0
163810138,1
163810144,1
163810146,0
163810174,1
163810179,1
163810198,1
163810471,1
163810474,1
163810476,1
163810481,1
163810482,1
163810495,1
163810598,1
163810601,1
163810604,0
163810614,0
163810719,0
163810729,2
163811034,1
163811037,1
163811224,1
163811227,1
163811232,1
163811234,1
163811747,1
163813379,2
163813383,0
163813420,1
163813915,0
163813929,1
163813933,1
163813936,1
163813938,0
163814240,1
163814245,0
163814309,1
163814311,1
163814444,1
163814637,1
163814688,1
163814690,1
163814692,1
163814695,1
163814697,1
163814867,1
163814869,1
163814875,1
163814877,0
163814887,1
163814917,1
163814921,1
163814923,1
163814928,1
163814932,1
163814935,1
163814941,1
163814943,1
163815172,1
163815175,1
163815360,1
163815362,1
163815368,1
163815371,1
163815374,1
163815402,1
163815413,1
163815428,1
163815638,1
163815667,1
163815670,1
163815697,1
163815718,1
163815723,0
163815859,1
163815861,1
163815868,1
163815885,1
163815888,1
163815905,1
163815908,1
163815910,1
163815915,1
163815933,1
163816153,1
163816154,1
163816185,1
163816525,1
163816530,1
163816533,1
163816541,1
163816730,1
163816734,1
163816739,1
163816818,1
163816823,1
163816842,1
163816844,1
163816956,1
163816964,1
163816965,1
163816966,1
163817587,1
163817590,1
163817787,1
163817808,1
163817810,1
163817845,1
163817848,1
163817888,1
163817909,1
163817916,1
163817917,1
163818203,1
163818325,1
163818425,1
163818427,1
163818429,1
163818551,1
163818553,1
163818556,1
163818570,1
163818685,1
163818694,1
163818702,1
163818879,4
163818884,3
163818929,1
163818938,1
163818958,1
163818961,1
163819129,1
163819135,1
163819140,1
163819487,1
163819491,1
163819493,1
163819495,1
163819498,1
163819520,1
163819755,1
163819758,1
163819767,1
163819769,1
163819773,1
163819776,1
163819794,1
163819796,1
163819803,1
163819812,1
163819996,1
163820003,1
163820034,1
163820042,1
163820048,1
163820063,1
163820070,1
163820072,1
163820076,1
163820078,1
163820081,1
163821009,1
163821023,1
163821032,1
163821035,1
163821039,1
163821046,1
163821076,1
163821078,1
163821370,1
163821513,1
163821521,1
163821524,1
163821527,1
163821533,1
163821536,1
163821541,1
163821548,1
163821765,1
163821769,1
163822032,1
163822036,1
163822045,1
163822047,1
163822268,1
163822545,1
163822560,1
163822573,1
163822577,1
163822784,1
163822794,1
163822797,1
163822979,1
163822985,1
163822991,1
163823030,1
163823175,1
163823178,1
163823180,1
163823201,1
163823205,1
163823209,1
163823404,0
163823408,0
163823435,0
163823439,0
163823442,0
163823445,0
163823449,0
163823457,0
163823459,0
163823470,1
163823940,2
163823945,1
163823981,1
163823983,20
163823992,1
163824001,1
163824007,1
163824011,1
163824014,1
163824015,1
163824019,1
163824023,1
163824108,5
163824114,1
163824115,0
163824118,1
163824318,75
163824337,0
163824351,0
163824386,1
163824391,0
163824410,0
163824419,1
163824665,0
163824669,1
163824689,0
163824954,0
163824970,0
163824975,1
163825279,0
163825489,0
163825490,0
163825493,0
163825848,1
163825855,1
163825888,0
163825889,0
163825898,0
163825901,0
163825903,0
163825905,1
163825937,1
163825942,1
163825969,1
163825970,1
163825980,0
163826181,2
163826182,7
163826185,1
163826204,1
163826205,1
163826208,1
163826216,1
163826396,1
163826599,1
163826604,1
163826643,3
163826854,0
163827525,1
163828447,78
163828687,1
163828785,0
163829161,0
163829171,0
163829174,2
163829284,1
163829285,0
163829628,1
163829637,1
163829639,0
163829651,1
163829664,1
163829691,0
163829697,0
163829702,0
163829708,0
163829710,0
163829714,0
163829794,0
163829972,1
163829977,1
163829995,0
163829999,0
163830204,0
163830209,0
163830214,1
163830621,2
163830653,2
163830655,2
163830656,0
163830659,3
163830665,0
163830857,2
163830859,1
163830860,1
163831752,1
163831755,1
163831761,1
163831763,1
163832295,36
163832298,0
163832301,0
163832302,1
163832304,0
163832305,1
163832306,0
163832307,0
163832308,0
163832310,1
163832312,0
163832313,1
163832314,0
163832316,0
163832317,0
163832318,0
163832319,0
163832320,5
163832321,1
163832322,1
163832323,1
163832324,0
163832328,0
163832329,0
163832330,65
163832331,35
163832332,1
163832646,0
163833121,0
163833140,0
163833155,1
163833182,1
163833200,0
163833319,1
163833322,1
163833374,1
163833376,5
163833379,1
163833384,1
163833385,1
163833390,1
163833401,1
163833405,2
163834042,1
163834045,1
163834047,1
163834052,1
163834057,1
163834061,1
163834737,1
163834891,1
163835214,1
163835349,1
163835353,1
163835407,1
163835581,1
163835588,1
163835675,1
163835927,1
163835983,1
163836068,1
163836121,1
163836388,1
163836403,1
163837299,4
163837300,1
163837302,1
163837303,1
163838500,1
163838939,1
163838955,1
163838996,1
163839275,1
163839281,1
163839297,1
163839379,1
163839398,1
163839400,1
163839851,1
163840359,1
163841110,1
163841125,1
163841537,1
163841603,1
163841634,1
163841651,1
163841659,1
163841677,1
163841722,0
163842004,1
163842008,1
163842011,1
163842321,1
163842733,0
163843547,58
163844758,0
163846000,0
163846218,0
163846224,0
163846226,0
163846259,0
163846264,0
163846268,0
163846271,0
163846272,0
163846273,0
163846276,0
163846278,0
163846534,0
163846705,23
163846807,0
163846809,0
163846811,0
163846813,1
163846815,0
163846816,0
163846821,0
163846822,1
163846831,0
163846927,0
163847353,0
163848023,0
163849747,4
163849750,0
163849752,0
163849777,23
163850281,0
163850444,0
163850960,0
163852000,1
163852004,1
163852015,7
163852057,1
163852060,0
163852250,0
163852331,2
163852756,4
163854255,0
163854378,0
163854445,1
163854450,1
163854468,1
163854863,3
163854927,0
